,plate,well,fov,model,umap1,umap2
2495,BR00117012,r11c16,09,real,10.615934,4.1916018
2496,BR00117010,r13c22,02,real,10.274552,10.423305
2497,BR00117010,r13c04,09,real,14.231948,8.326719
2498,BR00117026,r15c07,01,real,10.514185,6.5761166
2499,BR00117010,r10c19,03,real,12.289702,3.665223
2500,BR00117010,r10c19,03,real,10.703101,7.467919
2501,BR00117024,r12c02,02,real,11.5177145,0.23673312
2502,BR00117024,r12c02,02,real,11.389526,0.025949655
2503,BR00117010,r15c07,08,real,13.347334,5.0195856
2504,BR00117010,r15c07,08,real,12.993573,10.798144
2505,BR00117010,r15c07,08,real,12.928749,3.4576952
2506,BR00117010,r15c07,08,real,12.517205,3.0577562
2507,BR00117025,r12c02,08,real,10.906636,-0.3122577
2508,BR00117012,r05c24,01,real,10.599031,3.7600873
2509,BR00117010,r15c07,02,real,14.154777,6.5792537
2510,BR00117025,r06c09,07,real,12.170606,2.9111843
2511,BR00117025,r06c09,07,real,12.9035015,9.953031
2512,BR00117012,r11c06,05,real,9.401376,3.1710458
2513,BR00117012,r11c06,05,real,9.159155,3.3891432
2514,BR00117012,r11c06,05,real,9.045428,3.582182
2515,BR00117013,r15c07,09,real,10.916176,9.344355
2516,BR00117013,r15c07,09,real,13.073694,10.72934
2517,BR00117013,r05c24,05,real,11.312769,0.38543546
2518,BR00117013,r09c10,09,real,10.695658,11.634838
2519,BR00117013,r09c10,09,real,11.313346,-0.060144845
2520,BR00117013,r09c10,09,real,12.101814,2.9480517
2521,BR00117013,r14c08,02,real,13.797933,10.100793
2522,BR00117024,r09c09,06,real,12.076904,7.3890667
2523,BR00117024,r09c09,06,real,10.743623,5.8711705
2524,BR00117026,r12c06,05,real,13.862496,8.8538265
2525,BR00117026,r12c06,05,real,9.982246,8.63319
2526,BR00117010,r13c04,03,real,12.4600935,6.9275713
2527,BR00117010,r13c04,03,real,13.081363,10.676216
2528,BR00117010,r13c04,03,real,13.304101,9.085899
2529,BR00117026,r07c09,06,real,13.691608,7.876873
2530,BR00117012,r12c06,06,real,12.301727,8.195243
2531,BR00117013,r13c17,08,real,11.625375,0.8161902
2532,BR00117013,r13c17,08,real,10.540781,6.539773
2533,BR00117010,r05c07,03,real,13.079102,3.8472688
2534,BR00117025,r09c10,06,real,11.048539,8.758282
2535,BR00117025,r09c10,06,real,11.219793,11.08339
2536,BR00117013,r01c17,01,real,13.370596,9.257252
2537,BR00117013,r01c17,01,real,12.784228,7.098408
2538,BR00117012,r03c12,05,real,9.718603,4.122149
2539,BR00117012,r03c12,05,real,10.297334,4.009868
2540,BR00117012,r03c12,05,real,10.17226,4.2023335
2541,BR00117024,r01c09,04,real,11.651451,9.687733
2542,BR00117024,r01c09,04,real,10.582554,9.57815
2543,BR00117025,r11c13,03,real,9.798358,10.154626
2544,BR00116995,r16c10,07,real,10.555785,10.276092
2545,BR00116995,r16c10,07,real,13.735147,6.191215
2546,BR00116995,r16c10,07,real,12.300822,8.17983
2547,BR00117024,r04c15,04,real,12.847417,5.602122
2548,BR00117010,r08c18,03,real,12.506513,8.910142
2549,BR00117010,r08c18,03,real,11.453768,0.32812107
2550,BR00117012,r13c17,01,real,10.217988,4.2030034
2551,BR00117012,r13c17,01,real,13.613263,9.352546
2552,BR00117012,r14c07,04,real,10.847699,8.575127
2553,BR00117012,r14c07,04,real,12.341763,3.6076255
2554,BR00117026,r09c02,09,real,10.637916,6.4071045
2555,BR00117026,r09c02,09,real,9.663016,8.278777
2556,BR00117024,r16c10,05,real,10.082265,7.7718396
2557,BR00117024,r16c10,05,real,9.82972,7.9756517
2558,BR00117013,r13c04,02,real,12.6367655,9.602225
2559,BR00117012,r07c09,04,real,9.134065,3.5915241
2560,BR00117012,r07c09,04,real,9.671784,2.9917428
2561,BR00117012,r07c09,04,real,9.44358,3.2482727
2562,BR00117012,r03c18,04,real,10.605823,4.116814
2563,BR00117026,r10c23,01,real,10.345445,5.3005147
2564,BR00116995,r02c03,09,real,11.200328,7.380743
2565,BR00116995,r02c03,09,real,10.654514,11.870824
2566,BR00117026,r10c19,03,real,11.064159,5.625345
2567,BR00117026,r10c19,03,real,10.050027,6.9264092
2568,BR00117026,r06c03,01,real,14.187353,10.125802
2569,BR00117026,r06c03,01,real,9.872765,7.685764
2570,BR00117013,r05c14,06,real,11.778597,10.833817
2571,BR00117013,r05c14,06,real,12.67598,9.538807
2572,BR00117026,r03c21,09,real,11.842042,10.722244
2573,BR00116995,r12c15,02,real,10.045682,11.1047325
2574,BR00116995,r12c15,02,real,11.055103,6.5805492
2575,BR00116995,r12c15,02,real,12.05381,8.910415
2576,BR00117013,r08c10,07,real,14.4729185,9.402969
2577,BR00117013,r08c10,07,real,14.019435,6.2418737
2578,BR00117011,r09c09,06,real,10.603483,10.263487
2579,BR00117024,r03c21,07,real,13.535645,5.729586
2580,BR00117024,r03c21,07,real,10.979838,9.948153
2581,BR00117024,r03c21,07,real,11.996447,9.001733
2582,BR00117012,r13c23,09,real,10.683636,4.37387
2583,BR00117025,r11c06,06,real,11.60191,2.134803
2584,BR00117025,r11c06,06,real,11.818912,11.124517
2585,BR00117026,r01c02,05,real,13.098737,5.9207487
2586,BR00117026,r01c02,05,real,12.493262,11.470044
2587,BR00117026,r14c07,05,real,10.046834,5.763525
2588,BR00117026,r14c07,05,real,12.684374,8.238675
2589,BR00117024,r12c18,09,real,12.025351,9.77302
2590,BR00117024,r12c18,09,real,10.940612,8.017962
2591,BR00117024,r12c18,09,real,11.428623,5.200325
2592,BR00117024,r12c18,09,real,13.892414,9.2694025
2593,BR00117010,r14c08,01,real,10.398137,10.223242
2594,BR00117010,r14c08,01,real,12.692975,8.561343
2595,BR00117026,r08c17,06,real,10.57734,11.917389
2596,BR00117013,r14c17,09,real,11.331195,0.37845808
2597,BR00117013,r14c17,09,real,10.981371,-0.38629302
2598,BR00117013,r14c17,09,real,11.608244,7.1103816
2599,BR00117013,r14c17,09,real,13.429125,10.354559
2600,BR00117012,r06c09,01,real,10.842647,9.70251
2601,BR00117010,r02c14,04,real,12.744634,2.9538956
2602,BR00117010,r02c14,04,real,13.923723,9.060807
2603,BR00117013,r14c07,02,real,12.092547,11.271121
2604,BR00117013,r14c07,02,real,12.873375,5.719132
2605,BR00117013,r14c07,02,real,13.006213,9.442412
2606,BR00117013,r08c13,05,real,11.677266,7.907207
2607,BR00117013,r08c13,05,real,10.669167,7.9565086
2608,BR00117012,r05c24,07,real,9.967888,3.5189657
2609,BR00117012,r05c24,07,real,10.813518,3.8182514
2610,BR00117012,r05c24,07,real,10.119294,3.3797915
2611,BR00116995,r10c14,08,real,12.315644,4.8434844
2612,BR00117026,r05c17,09,real,14.324801,8.561157
2613,BR00117026,r05c17,09,real,11.9988985,8.999585
2614,BR00117013,r10c19,02,real,11.63241,8.061266
2615,BR00117012,r03c21,02,real,9.639248,3.9751096
2616,BR00117026,r10c23,03,real,11.844559,3.4439569
2617,BR00117012,r10c23,08,real,9.749219,3.9323
2618,BR00117012,r07c10,07,real,9.579467,3.1924574
2619,BR00117011,r14c22,09,real,11.528885,6.8742285
2620,BR00117011,r14c22,09,real,11.506441,10.865083
2621,BR00117013,r12c05,09,real,13.278184,5.8115187
2622,BR00117013,r12c05,09,real,10.606153,4.1935043
2623,BR00117011,r13c22,05,real,11.6903105,7.987452
2624,BR00117011,r13c22,05,real,13.301324,6.581205
2625,BR00117026,r03c03,09,real,11.432886,0.80840427
2626,BR00117026,r03c03,09,real,11.842002,1.1671429
2627,BR00117026,r03c03,09,real,12.693943,9.4835415
2628,BR00117026,r03c03,09,real,12.030789,11.263677
2629,BR00117010,r03c06,08,real,12.8017,6.330772
2630,BR00117011,r03c12,02,real,14.535491,9.556013
2631,BR00117025,r16c10,07,real,11.017131,2.2111833
2632,BR00117025,r16c10,07,real,12.575094,7.8893056
2633,BR00117026,r14c22,07,real,10.865947,8.524976
2634,BR00117025,r03c21,06,real,12.342507,5.0260954
2635,BR00117024,r09c09,09,real,11.860449,4.35308
2636,BR00117024,r09c09,09,real,12.518999,5.1189165
2637,BR00116995,r14c22,04,real,10.941655,7.9459996
2638,BR00117012,r03c03,09,real,9.402671,3.1824925
2639,BR00117012,r03c03,09,real,9.643678,3.001485
2640,BR00117013,r08c17,03,real,10.781555,2.2663114
2641,BR00117013,r08c17,03,real,13.087457,7.885808
2642,BR00117013,r08c17,03,real,12.450483,3.9559102
2643,BR00117025,r08c18,03,real,9.562295,7.5250697
2644,BR00117026,r12c15,04,real,9.569584,7.922477
2645,BR00117026,r12c15,04,real,9.8998575,9.285243
2646,BR00117010,r03c03,02,real,14.111347,8.258177
2647,BR00117010,r03c03,02,real,12.889769,6.5297728
2648,BR00117010,r03c03,02,real,10.968336,11.727189
2649,BR00117026,r07c10,08,real,11.265566,9.340275
2650,BR00117025,r03c15,08,real,11.867266,4.3695536
2651,BR00117025,r03c15,08,real,12.718104,3.1272619
2652,BR00117026,r05c14,05,real,12.527451,11.429861
2653,BR00117025,r04c14,06,real,10.466317,10.494843
2654,BR00117013,r04c14,01,real,11.414901,5.266278
2655,BR00117011,r01c17,01,real,12.275246,9.336932
2656,BR00117011,r01c17,01,real,11.185069,6.552907
2657,BR00117011,r01c17,01,real,10.110345,9.158285
2658,BR00117011,r01c17,01,real,13.444782,8.190356
2659,BR00117011,r11c06,05,real,11.960813,4.5832696
2660,BR00117011,r11c06,05,real,11.750921,5.2611184
2661,BR00117011,r11c06,05,real,10.810284,10.398826
2662,BR00116995,r06c06,03,real,10.672762,8.241714
2663,BR00117026,r14c07,08,real,12.41729,7.539506
2664,BR00117025,r11c06,07,real,10.802712,8.559227
2665,BR00117026,r12c05,06,real,10.3915615,11.7730055
2666,BR00117010,r01c09,09,real,12.000055,2.718158
2667,BR00117010,r01c09,09,real,13.497624,7.229519
2668,BR00117010,r01c09,09,real,11.13623,7.121366
2669,BR00117025,r06c01,04,real,11.136944,3.036566
2670,BR00117025,r06c01,04,real,12.994005,9.719723
2671,BR00117024,r12c15,02,real,13.114118,6.6938696
2672,BR00117024,r12c15,02,real,9.425357,8.524847
2673,BR00117024,r12c15,02,real,10.343811,6.899841
2674,BR00117010,r08c17,07,real,9.926522,9.708122
2675,BR00117010,r08c17,07,real,14.100813,7.138376
2676,BR00117012,r15c18,08,real,10.27259,3.1638415
2677,BR00117012,r15c18,08,real,10.009197,4.1136365
2678,BR00117012,r15c18,08,real,10.001489,3.5203986
2679,BR00117026,r09c10,03,real,11.209637,2.4798524
2680,BR00117024,r07c10,04,real,11.004456,4.010903
2681,BR00117024,r07c10,04,real,10.578682,11.897622
2682,BR00117013,r03c18,04,real,12.372164,3.784555
2683,BR00116995,r10c14,01,real,10.493168,11.071745
2684,BR00116995,r10c14,01,real,12.457574,7.9480877
2685,BR00116995,r10c14,01,real,11.406505,4.9419417
2686,BR00117010,r04c21,01,real,14.188887,7.552843
2687,BR00117012,r09c02,01,real,9.084012,3.55002
2688,BR00117012,r09c02,01,real,9.245431,3.3175082
2689,BR00117024,r07c10,02,real,10.974153,2.2707798
2690,BR00117024,r07c10,02,real,11.89286,5.314085
2691,BR00116995,r16c10,04,real,12.429121,6.242303
2692,BR00116995,r16c10,04,real,12.1853,7.246627
2693,BR00116995,r16c10,04,real,10.571284,11.962201
2694,BR00116995,r16c10,04,real,11.106003,6.8060985
2695,BR00117026,r03c18,02,real,10.94954,10.272316
2696,BR00117011,r03c12,09,real,11.67196,5.8594193
2697,BR00117013,r07c04,04,real,14.227323,7.5085745
2698,BR00117013,r07c04,04,real,12.781034,11.184278
2699,BR00117011,r08c17,06,real,11.689083,2.9668636
2700,BR00117011,r08c17,06,real,11.065277,6.841939
2701,BR00117012,r08c04,07,real,12.843477,10.89968
2702,BR00117012,r08c04,07,real,12.493623,10.962703
2703,BR00117010,r06c06,05,real,11.77136,1.6886778
2704,BR00117012,r03c18,07,real,9.315858,3.8976588
2705,BR00117025,r13c22,04,real,10.968931,8.552396
2706,BR00117025,r13c22,04,real,11.549978,5.955442
2707,BR00117025,r13c22,04,real,11.961285,7.7519517
2708,BR00117025,r03c15,04,real,13.922304,8.244252
2709,BR00117025,r03c15,04,real,13.458925,9.60907
2710,BR00117010,r14c07,02,real,11.363225,6.42442
2711,BR00117010,r14c07,02,real,11.217826,5.3493004
2712,BR00117011,r03c03,01,real,10.776995,6.1185675
2713,BR00117011,r03c03,01,real,11.580841,0.8083787
2714,BR00117011,r03c03,01,real,12.695173,4.718933
2715,BR00117011,r01c17,07,real,12.424637,9.166856
2716,BR00116995,r05c14,05,real,10.701657,11.983112
2717,BR00116995,r05c14,05,real,13.083176,7.78184
2718,BR00116995,r05c14,05,real,9.796573,7.4199896
2719,BR00116995,r13c22,02,real,13.740751,6.6219254
2720,BR00116995,r13c22,02,real,11.282938,-0.3720522
2721,BR00116995,r13c22,02,real,12.553481,9.493061
2722,BR00117013,r10c23,06,real,14.342426,9.7142725
2723,BR00117013,r10c23,06,real,12.5112705,5.276906
2724,BR00117012,r10c14,02,real,14.444651,9.62251
2725,BR00117025,r06c01,01,real,11.156625,5.7842703
2726,BR00117025,r06c01,01,real,11.041059,3.21672
2727,BR00117025,r06c01,01,real,11.273632,-0.39688835
2728,BR00117025,r06c01,01,real,10.585139,5.2216034
2729,BR00117026,r05c24,07,real,10.461703,7.408003
2730,BR00117026,r05c24,07,real,12.830252,11.221645
2731,BR00117026,r05c24,07,real,11.313643,7.4740644
2732,BR00117013,r12c02,03,real,11.938519,3.1689482
2733,BR00117013,r12c02,03,real,13.870525,10.009168
2734,BR00117011,r14c08,02,real,12.800242,7.171407
2735,BR00117011,r14c08,02,real,11.64489,5.0798373
2736,BR00117024,r13c04,09,real,10.958445,-0.33603442
2737,BR00117024,r13c04,09,real,10.844667,2.9713657
2738,BR00117012,r03c15,07,real,9.4969845,4.158506
2739,BR00117012,r06c01,07,real,12.772619,8.345484
2740,BR00117012,r06c01,07,real,11.766676,10.765399
2741,BR00117012,r06c01,07,real,13.117075,9.04414
2742,BR00117010,r06c09,07,real,9.542264,4.274177
2743,BR00117011,r01c02,07,real,11.466993,7.919704
2744,BR00117013,r12c05,02,real,14.263269,7.556991
2745,BR00117013,r12c05,02,real,13.616613,8.749472
2746,BR00117024,r07c04,07,real,11.744236,2.768633
2747,BR00117024,r06c03,06,real,10.679344,11.218305
2748,BR00117010,r07c04,02,real,11.437185,10.671362
2749,BR00117010,r05c17,04,real,11.429285,5.218236
2750,BR00117010,r05c17,04,real,13.755773,7.375985
2751,BR00117024,r08c10,04,real,11.474584,2.3613071
2752,BR00117024,r06c01,02,real,11.050556,1.9464726
2753,BR00117010,r06c09,02,real,13.9878,8.7345085
2754,BR00117025,r07c09,04,real,12.699752,6.929965
2755,BR00117013,r02c14,03,real,11.115321,7.470605
2756,BR00117013,r02c14,03,real,10.543408,7.346557
2757,BR00117026,r16c10,04,real,10.591774,8.577336
2758,BR00117026,r16c10,04,real,11.943386,10.7014475
2759,BR00116995,r14c08,07,real,11.990125,7.584554
2760,BR00116995,r14c08,07,real,13.291025,8.829016
2761,BR00116995,r14c08,07,real,11.023824,4.9501653
2762,BR00117011,r08c17,09,real,9.748121,8.171691
2763,BR00117011,r07c09,06,real,13.912484,9.139894
2764,BR00117011,r07c09,06,real,11.962453,4.1387877
2765,BR00117011,r07c09,06,real,13.829899,10.309001
2766,BR00117025,r11c06,05,real,11.401854,3.054046
2767,BR00117025,r11c06,05,real,11.713121,6.756942
2768,BR00117025,r06c03,05,real,10.153265,11.143566
2769,BR00117025,r06c03,05,real,12.769448,11.13202
2770,BR00117010,r05c07,07,real,13.184651,9.469582
2771,BR00116995,r06c01,06,real,10.832465,12.001307
2772,BR00117012,r09c02,07,real,9.632205,3.0118947
2773,BR00117011,r12c05,03,real,12.005103,2.8662207
2774,BR00117011,r12c05,03,real,11.536023,0.30938336
2775,BR00117012,r07c10,02,real,9.067777,3.6843765
2776,BR00117012,r07c10,02,real,9.460523,3.1300623
2777,BR00117010,r10c23,02,real,10.929077,9.212046
2778,BR00116995,r04c15,05,real,12.457706,7.153621
2779,BR00116995,r04c15,05,real,12.455165,6.221871
2780,BR00116995,r04c15,05,real,11.734695,5.2742996
2781,BR00116995,r04c15,05,real,12.734024,9.599562
2782,BR00117025,r12c18,05,real,12.914742,6.168594
2783,BR00117025,r12c18,05,real,11.654719,10.922739
2784,BR00117013,r14c17,03,real,9.473681,3.974609
2785,BR00117013,r14c17,03,real,13.964495,6.249188
2786,BR00117010,r07c10,06,real,11.91908,7.475442
2787,BR00117010,r07c10,06,real,11.404963,1.3727422
2788,BR00117010,r07c10,06,real,13.7781315,9.135674
2789,BR00117010,r03c12,04,real,11.732326,4.9789934
2790,BR00117026,r11c19,02,real,12.336734,11.404397
2791,BR00117012,r11c19,08,real,9.367654,3.5651894
2792,BR00117012,r01c09,04,real,14.366331,9.503039
2793,BR00117013,r06c03,09,real,10.579766,7.93628
2794,BR00117013,r06c03,09,real,11.094081,8.571625
2795,BR00117011,r04c21,04,real,9.869596,7.2986283
2796,BR00117011,r04c21,04,real,12.725541,3.010576
2797,BR00117011,r04c21,04,real,13.127039,7.9868464
2798,BR00117025,r05c17,02,real,10.973577,2.401983
2799,BR00117024,r07c10,09,real,11.106533,-0.27983692
2800,BR00117024,r07c10,09,real,11.235075,6.731811
2801,BR00117010,r13c17,01,real,11.426491,-0.11640143
2802,BR00117010,r13c17,01,real,12.543347,5.1593533
2803,BR00117012,r03c18,01,real,11.924157,2.865167
2804,BR00117010,r06c03,09,real,11.376153,0.74391806
2805,BR00117010,r02c03,09,real,11.616258,5.0081716
2806,BR00116995,r11c16,03,real,12.011531,8.575234
2807,BR00117025,r02c03,09,real,10.674303,7.086152
2808,BR00117025,r02c03,09,real,11.433878,1.8878372
2809,BR00117010,r06c03,05,real,13.005529,9.312651
2810,BR00117010,r06c03,05,real,11.0950985,7.7432246
2811,BR00117010,r06c03,05,real,13.200182,9.65034
2812,BR00117010,r06c03,05,real,10.203995,11.120308
2813,BR00117012,r04c22,08,real,9.81995,3.9453688
2814,BR00117012,r11c06,07,real,9.033099,3.5754719
2815,BR00117013,r03c06,08,real,14.022804,7.9465094
2816,BR00117013,r03c06,08,real,12.022505,8.893498
2817,BR00117011,r01c17,02,real,10.806906,3.187111
2818,BR00117011,r01c17,02,real,10.577688,11.3979225
2819,BR00117011,r01c17,02,real,10.692576,10.648787
2820,BR00117024,r14c07,05,real,11.180183,-0.4437756
2821,BR00117025,r07c13,06,real,10.421187,7.2980723
2822,BR00117024,r13c22,08,real,10.116644,11.047888
2823,BR00117026,r04c14,04,real,13.736776,9.131803
2824,BR00117026,r04c14,04,real,10.916502,2.7288811
2825,BR00117026,r04c14,04,real,11.515899,2.9308946
2826,BR00117026,r04c14,04,real,10.107632,5.774326
2827,BR00117013,r16c10,05,real,13.222211,5.8699427
2828,BR00117013,r16c10,05,real,11.459908,0.16397154
2829,BR00117013,r16c10,05,real,12.325911,5.952889
2830,BR00117026,r01c17,04,real,11.363742,-0.077987336
2831,BR00117024,r05c14,08,real,10.411855,7.6008782
2832,BR00117024,r05c14,08,real,11.162544,8.370976
2833,BR00117024,r11c05,09,real,12.242155,3.2671847
2834,BR00117012,r03c12,03,real,9.5519285,4.191971
2835,BR00117010,r11c19,01,real,13.947794,10.537096
2836,BR00117011,r13c22,07,real,12.998233,5.5371666
2837,BR00117011,r13c22,07,real,10.900548,-0.22909383
2838,BR00117011,r13c22,07,real,11.612725,1.2167948
2839,BR00117026,r06c09,09,real,10.014331,6.39458
2840,BR00117011,r10c23,07,real,12.98241,9.489174
2841,BR00117010,r05c07,02,real,12.493425,5.202093
2842,BR00117010,r05c07,02,real,12.373204,7.0191617
2843,BR00117010,r05c07,02,real,14.45463,9.6771965
2844,BR00117010,r05c07,02,real,13.175259,4.820996
2845,BR00116995,r13c17,03,real,11.01575,2.7678976
2846,BR00116995,r13c17,03,real,11.789225,6.8930135
2847,BR00116995,r13c17,03,real,10.873204,10.067822
2848,BR00116995,r08c04,07,real,14.252729,9.949246
2849,BR00116995,r08c04,07,real,13.749527,6.8402743
2850,BR00116995,r13c17,08,real,11.672768,4.439135
2851,BR00117012,r14c17,08,real,12.937447,4.090197
2852,BR00117024,r11c16,03,real,13.490919,8.306544
2853,BR00116995,r09c22,01,real,10.646651,7.37596
2854,BR00116995,r09c22,01,real,11.904137,5.5354285
2855,BR00117025,r15c07,04,real,11.28235,11.765037
2856,BR00117025,r15c07,04,real,11.422915,5.7905197
2857,BR00117025,r15c07,04,real,10.871036,3.348357
2858,BR00117025,r15c07,04,real,13.625532,8.803511
2859,BR00117013,r10c19,03,real,12.476223,8.535595
2860,BR00117026,r14c22,03,real,11.783399,7.523892
2861,BR00116995,r13c22,05,real,10.882033,12.050795
2862,BR00117026,r12c06,06,real,11.455855,0.7685677
2863,BR00117026,r12c06,06,real,10.7447195,8.301261
2864,BR00117013,r04c22,08,real,13.081274,9.7886305
2865,BR00117024,r10c23,01,real,11.777809,9.751439
2866,BR00117024,r10c23,01,real,9.77195,6.341268
2867,BR00117025,r16c10,02,real,10.419144,11.8340225
2868,BR00117025,r16c10,02,real,12.384195,9.639019
2869,BR00117012,r08c18,08,real,14.451625,9.385577
2870,BR00117012,r08c18,08,real,10.927083,3.476579
2871,BR00117026,r08c10,06,real,11.893882,2.5625806
2872,BR00117026,r08c10,06,real,12.210679,9.998627
2873,BR00117026,r08c10,06,real,10.178303,5.759534
2874,BR00116995,r09c22,07,real,12.4217205,9.359699
2875,BR00117011,r02c03,03,real,12.030276,2.6750808
2876,BR00117011,r02c03,03,real,11.394889,1.9162823
2877,BR00117011,r02c03,03,real,10.452864,6.0050764
2878,BR00117011,r02c03,03,real,11.146826,-0.41527253
2879,BR00117010,r01c09,05,real,12.443745,11.477686
2880,BR00117024,r09c22,08,real,9.890416,6.476305
2881,BR00117024,r09c22,08,real,11.948295,1.440941
2882,BR00117012,r12c15,05,real,10.986902,6.802703
2883,BR00117013,r03c12,05,real,11.068738,7.210663
2884,BR00117013,r03c12,05,real,12.594096,6.134051
2885,BR00117025,r06c01,08,real,13.868444,7.465333
2886,BR00117025,r06c01,08,real,11.567567,2.9514484
2887,BR00117026,r09c22,03,real,12.058277,11.20849
2888,BR00117013,r06c01,06,real,13.461155,8.150963
2889,BR00117012,r06c03,02,real,13.3274145,4.71824
2890,BR00117012,r06c03,02,real,12.013159,4.578499
2891,BR00117025,r13c23,09,real,10.27859,11.439188
2892,BR00117013,r03c06,03,real,11.451947,2.7927587
2893,BR00117013,r03c06,03,real,9.736878,7.2923083
2894,BR00117013,r03c06,03,real,11.434517,11.598394
2895,BR00117011,r09c09,02,real,13.855901,7.6626186
2896,BR00117011,r09c09,02,real,11.062486,9.495828
2897,BR00117011,r09c09,02,real,13.415451,8.405696
2898,BR00117011,r09c09,02,real,12.81106,8.343224
2899,BR00117011,r09c09,02,real,11.960987,8.357982
2900,BR00117011,r12c06,06,real,14.518654,9.676164
2901,BR00117011,r12c06,06,real,10.48005,10.6660795
2902,BR00117025,r14c17,09,real,10.961905,-0.40658092
2903,BR00117025,r14c17,09,real,10.968341,8.367709
2904,BR00117025,r12c02,02,real,11.204663,-0.35955077
2905,BR00117025,r12c02,02,real,10.600934,11.890108
2906,BR00117025,r12c02,02,real,10.824672,4.916154
2907,BR00117024,r07c09,08,real,12.166719,4.4090395
2908,BR00117024,r07c09,08,real,12.407387,9.535242
2909,BR00117024,r07c09,08,real,11.105235,9.303351
2910,BR00117010,r03c12,02,real,13.480216,5.599137
2911,BR00117010,r03c12,02,real,13.332789,8.875924
2912,BR00117013,r02c03,08,real,11.522517,0.25424665
2913,BR00117013,r02c03,08,real,11.883682,4.055492
2914,BR00117013,r02c03,08,real,11.285302,8.242951
2915,BR00117025,r03c06,05,real,11.766464,5.9864225
2916,BR00117012,r01c17,08,real,13.727111,9.504812
2917,BR00117024,r11c06,03,real,14.243936,10.066704
2918,BR00117024,r11c06,03,real,11.4233055,11.037553
2919,BR00117012,r14c22,05,real,10.092601,4.218171
2920,BR00117012,r14c22,05,real,12.187459,3.6570947
2921,BR00117012,r14c22,05,real,10.489216,3.6925547
2922,BR00117011,r07c10,08,real,12.542384,5.2024727
2923,BR00117013,r06c06,08,real,12.260612,2.1466963
2924,BR00117013,r06c06,08,real,12.397393,8.213665
2925,BR00117013,r06c06,08,real,14.225035,8.502624
2926,BR00117010,r10c23,07,real,13.2582245,4.4601007
2927,BR00117024,r03c15,01,real,10.283929,9.297236
2928,BR00117024,r03c15,01,real,11.620315,8.3812
2929,BR00117024,r09c10,05,real,14.406494,8.848206
2930,BR00117024,r09c10,05,real,12.114258,11.203897
2931,BR00117024,r09c10,05,real,12.608913,8.6673155
2932,BR00117024,r11c13,07,real,13.576186,6.2081256
2933,BR00117024,r11c13,07,real,9.753504,6.3631196
2934,BR00117024,r11c13,07,real,9.727485,7.49602
2935,BR00116995,r12c02,06,real,12.346869,2.4288301
2936,BR00117024,r13c04,08,real,13.547557,5.496144
2937,BR00117024,r13c04,08,real,12.145115,11.224359
2938,BR00117024,r13c04,08,real,10.430636,6.2305474
2939,BR00117024,r14c08,09,real,13.224484,6.920686
2940,BR00117024,r14c08,09,real,12.564828,7.468913
2941,BR00117024,r14c08,09,real,11.455954,11.07632
2942,BR00117026,r09c09,01,real,11.068052,5.7293963
2943,BR00117025,r10c19,09,real,13.4508915,9.661488
2944,BR00116995,r06c09,09,real,10.953868,8.942298
2945,BR00116995,r06c09,09,real,13.190662,6.8894944
2946,BR00117025,r13c04,09,real,11.37253,1.6819056
2947,BR00117025,r13c04,09,real,10.928851,4.1408434
2948,BR00117013,r14c17,08,real,10.811687,11.8805895
2949,BR00117013,r14c17,08,real,12.370563,5.1084127
2950,BR00117013,r13c22,02,real,10.810904,11.586888
2951,BR00117011,r06c01,08,real,13.9523735,6.417629
2952,BR00117011,r06c01,08,real,13.33454,4.816806
2953,BR00117026,r01c17,08,real,10.648069,11.933021
2954,BR00117026,r01c17,08,real,12.002951,5.359906
2955,BR00117012,r03c03,04,real,9.085753,3.4930027
2956,BR00117013,r07c13,07,real,13.546392,5.2129316
2957,BR00117013,r07c13,07,real,12.793664,10.761436
2958,BR00117025,r15c18,07,real,13.196307,8.0606985
2959,BR00117025,r15c18,07,real,12.496844,3.597018
2960,BR00117025,r15c18,07,real,12.031214,1.7778071
2961,BR00117011,r10c19,06,real,13.172818,9.3387785
2962,BR00117012,r03c18,09,real,10.668092,2.9771624
2963,BR00117012,r03c18,09,real,10.735523,3.0609224
2964,BR00117010,r14c08,03,real,12.769382,11.268656
2965,BR00117012,r11c19,05,real,10.135567,3.3285506
2966,BR00117012,r11c19,05,real,10.782374,3.5763524
2967,BR00117012,r11c19,05,real,10.683555,3.1597033
2968,BR00116995,r06c03,09,real,12.075087,5.2674766
2969,BR00116995,r06c03,09,real,9.87086,10.306497
2970,BR00117011,r05c14,03,real,11.590695,5.0883417
2971,BR00117024,r09c21,08,real,9.701416,7.4444056
2972,BR00117012,r05c14,06,real,10.155644,3.2336724
2973,BR00117012,r05c14,06,real,10.248887,3.290407
2974,BR00117012,r05c14,06,real,10.207035,3.3480804
2975,BR00117012,r05c17,06,real,12.08685,3.5162864
2976,BR00117012,r05c17,06,real,10.592269,3.8291385
2977,BR00117012,r08c17,05,real,11.354508,5.1844306
2978,BR00117012,r08c17,05,real,11.626941,0.68817216
2979,BR00117011,r05c07,08,real,12.223976,5.276689
2980,BR00117025,r06c06,01,real,10.132519,8.40815
2981,BR00116995,r14c07,06,real,10.93708,4.935923
2982,BR00116995,r14c07,06,real,13.121547,5.9090266
2983,BR00117024,r13c04,04,real,10.857069,10.172123
2984,BR00116995,r12c02,04,real,11.540865,7.1651516
